Date,Rented,Hour,Temperature,Humidity(%),Wind_Speed,Visibility (10m),Dew point temperature(蚓),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
08/07/2018,2070,16,27.9,39,1.2,2000,12.6,2.16,0,0,Summer,No Holiday,Yes
08/07/2018,2266,17,27.4,44,1.7,2000,14,1.17,0,0,Summer,No Holiday,Yes
08/07/2018,2351,18,26.7,48,1,2000,14.7,0.53,0,0,Summer,No Holiday,Yes
08/07/2018,2272,19,26.3,51,1.7,2000,15.3,0.18,0,0,Summer,No Holiday,Yes
08/07/2018,2348,20,25.7,53,1.3,2000,15.3,0.03,0,0,Summer,No Holiday,Yes
08/07/2018,2055,21,25.3,55,1.4,2000,15.6,0,0,0,Summer,No Holiday,Yes
08/07/2018,1717,22,25,57,1,2000,15.8,0,0,0,Summer,No Holiday,Yes
08/07/2018,1252,23,24.6,60,2.6,2000,16.3,0,0,0,Summer,No Holiday,Yes
09/07/2018,900,0,24.2,61,1.7,2000,16.1,0,0,0,Summer,No Holiday,Yes
09/07/2018,554,1,23.7,64,0.8,2000,16.4,0,0,0,Summer,No Holiday,Yes
09/07/2018,387,2,22.7,63,0.9,2000,15.2,0,0,0,Summer,No Holiday,Yes
09/07/2018,285,3,21.9,63,1.3,2000,14.5,0,0,0,Summer,No Holiday,Yes
09/07/2018,206,4,21.4,63,1.5,2000,14,0,0,0,Summer,No Holiday,Yes
09/07/2018,301,5,21.1,64,1.5,2000,14,0,0,0,Summer,No Holiday,Yes
09/07/2018,486,6,21,64,1,2000,13.9,0.03,0,0,Summer,No Holiday,Yes
09/07/2018,451,7,20.9,66,1.4,2000,14.3,0.1,0,0,Summer,No Holiday,Yes
09/07/2018,670,8,20.7,73,0.8,2000,15.6,0.3,0.2,0,Summer,No Holiday,Yes
09/07/2018,575,9,21.1,72,1,1982,15.8,0.52,0,0,Summer,No Holiday,Yes
09/07/2018,217,10,21.1,73,1.2,1957,16,0.4,0,0,Summer,No Holiday,Yes
09/07/2018,186,11,20.6,82,1,2000,17.4,0.29,0.3,0,Summer,No Holiday,Yes
09/07/2018,71,12,20.7,83,0.6,1244,17.7,0.32,0,0,Summer,No Holiday,Yes
09/07/2018,99,13,20.3,87,1,771,18,0.31,0.5,0,Summer,No Holiday,Yes
09/07/2018,110,14,20.2,89,1,1854,18.3,0.27,0.5,0,Summer,No Holiday,Yes
09/07/2018,59,15,20.3,90,0.9,1356,18.5,0.34,0,0,Summer,No Holiday,Yes
09/07/2018,68,16,20.2,91,1.2,1637,18.6,0.42,1,0,Summer,No Holiday,Yes
09/07/2018,104,17,20.3,93,1.4,1684,19.1,0.32,1,0,Summer,No Holiday,Yes
09/07/2018,140,18,20.3,93,1.3,1832,19.1,0.22,0.5,0,Summer,No Holiday,Yes
09/07/2018,68,19,20.4,94,1.1,1769,19.3,0.14,0.5,0,Summer,No Holiday,Yes
09/07/2018,48,20,20.3,95,0.8,1372,19.4,0.02,1,0,Summer,No Holiday,Yes
09/07/2018,95,21,20.3,96,1,1007,19.6,0,1.5,0,Summer,No Holiday,Yes
09/07/2018,71,22,20.4,96,1.1,1641,19.7,0,0.5,0,Summer,No Holiday,Yes
09/07/2018,40,23,20.4,96,0.6,1137,19.7,0,1,0,Summer,No Holiday,Yes
10/07/2018,29,0,20.4,97,0.3,183,19.9,0,5.5,0,Summer,No Holiday,Yes
10/07/2018,39,1,20.4,97,0.3,193,19.9,0,8.5,0,Summer,No Holiday,Yes
10/07/2018,84,2,20.5,98,0.5,596,20.1,0,6.5,0,Summer,No Holiday,Yes
10/07/2018,136,3,20.6,98,0.8,1986,20.2,0,0.5,0,Summer,No Holiday,Yes
10/07/2018,133,4,20.6,97,0.5,1989,20.1,0,0,0,Summer,No Holiday,Yes
10/07/2018,174,5,20.6,97,0.6,2000,20.1,0,0,0,Summer,No Holiday,Yes
10/07/2018,534,6,20.7,97,0.9,2000,20.2,0.02,0,0,Summer,No Holiday,Yes
10/07/2018,1209,7,21.1,95,0.4,2000,20.2,0.14,0,0,Summer,No Holiday,Yes
10/07/2018,2017,8,21.7,89,0.5,2000,19.8,0.31,0,0,Summer,No Holiday,Yes
10/07/2018,1061,9,22.3,86,1,2000,19.8,0.42,0,0,Summer,No Holiday,Yes
10/07/2018,768,10,22.6,85,0.9,1996,19.9,0.38,0,0,Summer,No Holiday,Yes
10/07/2018,909,11,23.2,82,1.1,1991,19.9,0.47,0,0,Summer,No Holiday,Yes
10/07/2018,1035,12,24.1,80,0.8,2000,20.4,0.72,0,0,Summer,No Holiday,Yes
10/07/2018,1074,13,25.2,77,1.2,1951,20.8,1.06,0,0,Summer,No Holiday,Yes
10/07/2018,1142,14,25.5,77,0.8,1957,21.1,0.75,0,0,Summer,No Holiday,Yes
10/07/2018,1169,15,25.7,77,0.5,1875,21.3,0.48,0,0,Summer,No Holiday,Yes
10/07/2018,1462,16,26.3,74,0.7,1580,21.2,0.52,0,0,Summer,No Holiday,Yes
10/07/2018,1603,17,26.5,76,1,1400,21.9,0.36,0,0,Summer,No Holiday,Yes
10/07/2018,1665,18,26.2,82,0.4,1408,22.8,0.21,0,0,Summer,No Holiday,Yes
10/07/2018,794,19,25.7,83,1.1,1011,22.5,0.08,0.5,0,Summer,No Holiday,Yes
10/07/2018,908,20,25.3,89,0.3,745,23.3,0,0,0,Summer,No Holiday,Yes
10/07/2018,1352,21,25.1,86,0.3,870,22.5,0,0,0,Summer,No Holiday,Yes
10/07/2018,971,22,25,86,0.5,796,22.4,0,0,0,Summer,No Holiday,Yes
10/07/2018,373,23,24.9,87,0.5,658,22.5,0,0,0,Summer,No Holiday,Yes
11/07/2018,240,0,24.6,96,0.7,308,23.9,0,0.5,0,Summer,No Holiday,Yes
11/07/2018,240,1,24.6,96,0.5,443,23.9,0,0.5,0,Summer,No Holiday,Yes
11/07/2018,236,2,24.5,96,0.5,476,23.8,0,0,0,Summer,No Holiday,Yes
11/07/2018,157,3,24.5,97,0.8,263,23.9,0,0.5,0,Summer,No Holiday,Yes
11/07/2018,71,4,24.5,97,1,317,23.9,0,0,0,Summer,No Holiday,Yes
11/07/2018,76,5,24.5,97,0.5,229,23.9,0,0.5,0,Summer,No Holiday,Yes
11/07/2018,187,6,24.5,97,0.1,290,23.9,0,0.5,0,Summer,No Holiday,Yes
11/07/2018,303,7,24.6,97,0.3,180,24,0.07,0.5,0,Summer,No Holiday,Yes
11/07/2018,827,8,25.1,97,0.8,490,24.5,0.26,0,0,Summer,No Holiday,Yes
11/07/2018,634,9,25.6,96,0.6,450,24.9,0.41,0,0,Summer,No Holiday,Yes
11/07/2018,581,10,26.3,91,0.6,749,24.7,0.63,0.5,0,Summer,No Holiday,Yes
11/07/2018,792,11,27.2,82,0.9,1093,23.8,0.93,0,0,Summer,No Holiday,Yes
11/07/2018,964,12,28.1,73,2.1,1326,22.7,0.87,0,0,Summer,No Holiday,Yes
11/07/2018,991,13,28.7,69,2.6,1546,22.4,1.02,0,0,Summer,No Holiday,Yes
11/07/2018,1052,14,29.2,67,2.8,1725,22.4,1.13,0,0,Summer,No Holiday,Yes
11/07/2018,1106,15,29.4,68,2.3,1525,22.8,1.29,0,0,Summer,No Holiday,Yes
11/07/2018,1344,16,28.7,70,3.2,1586,22.6,0.73,0,0,Summer,No Holiday,Yes
11/07/2018,1923,17,28.7,71,2.9,1666,22.9,0.71,0,0,Summer,No Holiday,Yes
11/07/2018,2931,18,28.4,75,2.4,1564,23.5,0.52,0,0,Summer,No Holiday,Yes
11/07/2018,2328,19,28.2,72,1.6,1745,22.6,0.13,0,0,Summer,No Holiday,Yes
11/07/2018,2048,20,27.7,76,1.8,1727,23,0.04,0,0,Summer,No Holiday,Yes
11/07/2018,1936,21,27.3,78,1.2,1606,23.1,0,0,0,Summer,No Holiday,Yes
11/07/2018,1870,22,27.1,79,1.2,1578,23.1,0,0,0,Summer,No Holiday,Yes
11/07/2018,1298,23,26.9,79,0.1,1541,22.9,0,0,0,Summer,No Holiday,Yes
12/07/2018,938,0,26.7,79,0.9,1590,22.7,0,0,0,Summer,No Holiday,Yes
12/07/2018,787,1,26.6,80,0,1485,22.8,0,0,0,Summer,No Holiday,Yes
12/07/2018,517,2,26.3,84,0.3,1361,23.3,0,0,0,Summer,No Holiday,Yes
12/07/2018,322,3,26.2,83,0.3,1294,23,0,0,0,Summer,No Holiday,Yes
12/07/2018,159,4,26.1,85,0.6,1081,23.3,0,0,0,Summer,No Holiday,Yes
12/07/2018,231,5,25.9,91,0.4,872,24.3,0,0.5,0,Summer,No Holiday,Yes
12/07/2018,593,6,25.6,93,1.1,852,24.3,0.01,0,0,Summer,No Holiday,Yes
12/07/2018,1279,7,25.9,87,1.7,834,23.5,0.26,0,0,Summer,No Holiday,Yes
12/07/2018,1811,8,26.3,84,2.1,973,23.3,0.48,0,0,Summer,No Holiday,Yes
12/07/2018,982,9,26.5,82,2.7,815,23.1,0.57,0,0,Summer,No Holiday,Yes
12/07/2018,746,10,26.7,88,1.6,802,24.5,0.89,0.5,0,Summer,No Holiday,Yes
12/07/2018,805,11,27.4,78,2.3,1164,23.2,1.11,0,0,Summer,No Holiday,Yes
12/07/2018,991,12,27.4,80,2.7,1083,23.6,0.97,0,0,Summer,No Holiday,Yes
12/07/2018,959,13,27.7,76,2.6,1258,23,1,0,0,Summer,No Holiday,Yes
12/07/2018,976,14,27.8,76,3.1,1517,23.1,1,0,0,Summer,No Holiday,Yes
12/07/2018,1163,15,28,76,2.3,1437,23.3,1,0,0,Summer,No Holiday,Yes
12/07/2018,1296,16,28.1,74,2.8,1559,23,1.06,0,0,Summer,No Holiday,Yes
12/07/2018,1915,17,27.9,75,2.5,1643,23,0.75,0,0,Summer,No Holiday,Yes
12/07/2018,3016,18,27.5,77,2.1,1897,23,0.46,0,0,Summer,No Holiday,Yes
12/07/2018,2313,19,27.4,78,1.1,1899,23.2,0.27,0,0,Summer,No Holiday,Yes
12/07/2018,2214,20,26.9,80,1.5,1806,23.1,0.09,0,0,Summer,No Holiday,Yes
12/07/2018,2115,21,26.3,81,0.8,1910,22.7,0,0,0,Summer,No Holiday,Yes
12/07/2018,1945,22,25.9,83,0.6,1827,22.7,0,0,0,Summer,No Holiday,Yes
12/07/2018,1355,23,25.5,84,0.8,1906,22.5,0,0,0,Summer,No Holiday,Yes
13/07/2018,1006,0,25.1,87,0.4,1800,22.7,0,0,0,Summer,No Holiday,Yes
13/07/2018,760,1,24.8,89,0.9,1555,22.8,0,0,0,Summer,No Holiday,Yes
13/07/2018,600,2,24.9,86,1.3,1469,22.3,0,0,0,Summer,No Holiday,Yes
13/07/2018,377,3,24.9,86,2,1079,22.3,0,0,0,Summer,No Holiday,Yes
13/07/2018,241,4,24.8,86,2.1,1103,22.2,0,0,0,Summer,No Holiday,Yes
13/07/2018,301,5,24.8,84,1.4,1303,21.9,0,0,0,Summer,No Holiday,Yes
13/07/2018,665,6,24.8,84,1.1,1426,21.9,0,0,0,Summer,No Holiday,Yes
13/07/2018,1321,7,25,83,1,1350,21.9,0.13,0,0,Summer,No Holiday,Yes
13/07/2018,2114,8,25.5,80,1.8,1402,21.7,0.37,0,0,Summer,No Holiday,Yes
13/07/2018,1240,9,26.6,73,2.2,1147,21.3,1.01,0,0,Summer,No Holiday,Yes
13/07/2018,836,10,27.4,70,2.4,1335,21.4,1.28,0,0,Summer,No Holiday,Yes
13/07/2018,887,11,27.5,70,2.4,1719,21.5,1.07,0,0,Summer,No Holiday,Yes
13/07/2018,1013,12,28.3,68,1.9,1546,21.8,1.35,0,0,Summer,No Holiday,Yes
13/07/2018,1046,13,28.9,68,2.8,1934,22.3,1.55,0,0,Summer,No Holiday,Yes
13/07/2018,999,14,29.5,62,2.7,1941,21.4,1.79,0,0,Summer,No Holiday,Yes
13/07/2018,1094,15,30.2,62,2.4,1806,22.1,1.91,0,0,Summer,No Holiday,Yes
13/07/2018,1291,16,30,67,2,1698,23.1,1.46,0,0,Summer,No Holiday,Yes
13/07/2018,1782,17,30.1,65,1.8,1923,22.7,1.36,0,0,Summer,No Holiday,Yes
13/07/2018,2884,18,30.8,60,2.5,1793,22.1,1.43,0,0,Summer,No Holiday,Yes
13/07/2018,2320,19,29.8,68,2.6,1749,23.2,0.81,0,0,Summer,No Holiday,Yes
13/07/2018,2069,20,28.2,76,2.2,1888,23.5,0.08,0,0,Summer,No Holiday,Yes
13/07/2018,1924,21,27.2,80,2.3,1870,23.4,0,0,0,Summer,No Holiday,Yes
13/07/2018,1879,22,26.7,82,1.3,1725,23.3,0,0,0,Summer,No Holiday,Yes
13/07/2018,1439,23,26.2,84,1,1646,23.2,0,0,0,Summer,No Holiday,Yes
14/07/2018,1169,0,25.7,85,0.4,1519,22.9,0,0,0,Summer,No Holiday,Yes
14/07/2018,1062,1,25.4,85,1.4,1663,22.6,0,0,0,Summer,No Holiday,Yes
14/07/2018,783,2,25.3,85,1.7,1594,22.5,0,0,0,Summer,No Holiday,Yes
14/07/2018,545,3,25.2,83,1.1,1835,22,0,0,0,Summer,No Holiday,Yes
14/07/2018,307,4,25.1,82,1.5,1336,21.8,0,0,0,Summer,No Holiday,Yes
14/07/2018,266,5,24.8,86,1.6,1170,22.2,0,0,0,Summer,No Holiday,Yes
14/07/2018,356,6,24.6,86,0.4,1119,22,0.02,0,0,Summer,No Holiday,Yes
14/07/2018,537,7,24.9,81,0.3,1289,21.4,0.24,0,0,Summer,No Holiday,Yes
14/07/2018,787,8,26.1,74,0.7,1254,21,0.87,0,0,Summer,No Holiday,Yes
14/07/2018,909,9,27,70,1.1,1393,21,1.15,0,0,Summer,No Holiday,Yes
14/07/2018,910,10,27.8,68,2.1,1490,21.3,1.29,0,0,Summer,No Holiday,Yes
14/07/2018,945,11,29,65,2,1642,21.7,2.22,0,0,Summer,No Holiday,Yes
14/07/2018,1039,12,30.2,58,2.3,1359,21,2.64,0,0,Summer,No Holiday,Yes
14/07/2018,1078,13,30.7,59,2.3,1534,21.7,2.67,0,0,Summer,No Holiday,Yes
14/07/2018,1038,14,30.7,59,2.9,1612,21.7,2.05,0,0,Summer,No Holiday,Yes
14/07/2018,1058,15,31.1,59,2.3,1929,22.1,2.34,0,0,Summer,No Holiday,Yes
14/07/2018,1177,16,31.7,55,2.3,1895,21.5,2.16,0,0,Summer,No Holiday,Yes
14/07/2018,1433,17,31.5,53,3.7,1974,20.7,2.02,0,0,Summer,No Holiday,Yes
14/07/2018,1624,18,31.1,55,2.2,1897,20.9,1.05,0,0,Summer,No Holiday,Yes
14/07/2018,1797,19,30.4,59,2.4,1972,21.4,0.69,0,0,Summer,No Holiday,Yes
14/07/2018,2023,20,29.2,63,1.7,1988,21.4,0.1,0,0,Summer,No Holiday,Yes
14/07/2018,2011,21,28.2,64,2.8,2000,20.7,0,0,0,Summer,No Holiday,Yes
14/07/2018,1682,22,27.6,70,2.7,1994,21.6,0,0,0,Summer,No Holiday,Yes
14/07/2018,1278,23,26.6,80,2,1527,22.8,0,0,0,Summer,No Holiday,Yes
15/07/2018,1143,0,26,82,1.9,1674,22.6,0,0,0,Summer,No Holiday,Yes
15/07/2018,868,1,25.5,83,2.3,1576,22.3,0,0,0,Summer,No Holiday,Yes
15/07/2018,632,2,25.1,85,1.1,1379,22.3,0,0,0,Summer,No Holiday,Yes
15/07/2018,443,3,24.8,86,0.2,1354,22.2,0,0,0,Summer,No Holiday,Yes
15/07/2018,278,4,24.6,86,0.1,1358,22,0,0,0,Summer,No Holiday,Yes
15/07/2018,223,5,24.5,85,0.7,1345,21.8,0,0,0,Summer,No Holiday,Yes
15/07/2018,292,6,24.8,83,0.2,1534,21.7,0.02,0,0,Summer,No Holiday,Yes
15/07/2018,402,7,25.2,80,0.2,1551,21.4,0.18,0,0,Summer,No Holiday,Yes
15/07/2018,613,8,26.2,75,0.9,1560,21.4,0.77,0,0,Summer,No Holiday,Yes
15/07/2018,715,9,27,71,1,1518,21.2,0.97,0,0,Summer,No Holiday,Yes
15/07/2018,701,10,28.5,66,1.7,1319,21.5,1.83,0,0,Summer,No Holiday,Yes
15/07/2018,712,11,28.7,64,1.3,1332,21.2,1.53,0,0,Summer,No Holiday,Yes
15/07/2018,803,12,30.1,58,1.6,1491,20.9,2.15,0,0,Summer,No Holiday,Yes
15/07/2018,810,13,31.4,53,3.2,1695,20.6,3.28,0,0,Summer,No Holiday,Yes
15/07/2018,822,14,32.4,50,2,1735,20.6,3.13,0,0,Summer,No Holiday,Yes
15/07/2018,946,15,32.9,49,2.6,1631,20.7,2.81,0,0,Summer,No Holiday,Yes
15/07/2018,1125,16,32.8,52,3,1803,21.6,2.28,0,0,Summer,No Holiday,Yes
15/07/2018,1247,17,32.7,52,3,1872,21.5,1.96,0,0,Summer,No Holiday,Yes
15/07/2018,1466,18,32.2,55,2.4,1769,22,1.28,0,0,Summer,No Holiday,Yes
15/07/2018,1847,19,31.2,62,2.1,1852,23,0.63,0,0,Summer,No Holiday,Yes
15/07/2018,2058,20,29.2,72,2.1,1932,23.6,0.09,0,0,Summer,No Holiday,Yes
15/07/2018,1924,21,28.1,74,3.1,1840,23,0,0,0,Summer,No Holiday,Yes
15/07/2018,1607,22,27.5,77,0.9,1778,23,0,0,0,Summer,No Holiday,Yes
15/07/2018,1113,23,27,78,1.6,1609,22.8,0,0,0,Summer,No Holiday,Yes
16/07/2018,732,0,26.5,81,0.9,1650,22.9,0,0,0,Summer,No Holiday,Yes
16/07/2018,498,1,25.9,83,1.3,1520,22.7,0,0,0,Summer,No Holiday,Yes
16/07/2018,469,2,25.4,84,0.6,1340,22.4,0,0,0,Summer,No Holiday,Yes
16/07/2018,276,3,25.1,85,0.7,1507,22.3,0,0,0,Summer,No Holiday,Yes
16/07/2018,211,4,24.6,84,0.7,1373,21.7,0,0,0,Summer,No Holiday,Yes
16/07/2018,324,5,24.3,85,1,1496,21.6,0,0,0,Summer,No Holiday,Yes
16/07/2018,703,6,24,85,0.9,1569,21.3,0.02,0,0,Summer,No Holiday,Yes
16/07/2018,1344,7,24.5,73,0.9,1901,19.3,0.36,0,0,Summer,No Holiday,Yes
16/07/2018,1935,8,26.4,69,0.5,1559,20.2,1.09,0,0,Summer,No Holiday,Yes
16/07/2018,1014,9,28,64,1,1682,20.5,1.35,0,0,Summer,No Holiday,Yes
16/07/2018,678,10,29.8,54,1.8,1737,19.4,2.34,0,0,Summer,No Holiday,Yes
16/07/2018,688,11,31.5,51,2.1,1498,20.1,2.83,0,0,Summer,No Holiday,Yes
16/07/2018,719,12,32.4,49,2,1844,20.3,3.09,0,0,Summer,No Holiday,Yes
16/07/2018,727,13,33,51,2.5,1100,21.5,3.09,0,0,Summer,No Holiday,Yes
16/07/2018,691,14,33.7,45,2.5,1843,20.1,3.23,0,0,Summer,No Holiday,Yes
16/07/2018,745,15,33.4,44,3.1,1928,19.4,2.95,0,0,Summer,No Holiday,Yes
16/07/2018,818,16,33.3,46,3.1,1914,20.1,2.51,0,0,Summer,No Holiday,Yes
16/07/2018,1425,17,33,46,3.1,1926,19.8,1.89,0,0,Summer,No Holiday,Yes
16/07/2018,2636,18,32.3,47,3,1961,19.5,1.26,0,0,Summer,No Holiday,Yes
16/07/2018,2368,19,31.2,52,2.4,1990,20.1,0.57,0,0,Summer,No Holiday,Yes
16/07/2018,2362,20,29.3,58,2.4,2000,20.1,0.09,0,0,Summer,No Holiday,Yes
16/07/2018,2241,21,28,64,1.5,2000,20.5,0,0,0,Summer,No Holiday,Yes
16/07/2018,1934,22,27.2,69,1.7,2000,21,0,0,0,Summer,No Holiday,Yes
16/07/2018,1285,23,26.6,75,1.5,1996,21.7,0,0,0,Summer,No Holiday,Yes
17/07/2018,1003,0,26.4,76,1.2,2000,21.8,0,0,0,Summer,No Holiday,Yes
17/07/2018,692,1,25.8,78,0.4,2000,21.6,0,0,0,Summer,No Holiday,Yes
17/07/2018,497,2,25.3,78,1,2000,21.1,0,0,0,Summer,No Holiday,Yes
17/07/2018,372,3,24.8,80,1,1988,21.1,0,0,0,Summer,No Holiday,Yes
17/07/2018,222,4,24.4,80,1,1112,20.7,0,0,0,Summer,No Holiday,Yes
17/07/2018,372,5,24.1,81,0.9,1646,20.6,0,0,0,Summer,No Holiday,Yes
17/07/2018,713,6,24,81,0.9,1271,20.5,0.02,0,0,Summer,No Holiday,Yes
17/07/2018,1356,7,24.4,75,1,841,19.6,0.35,0,0,Summer,No Holiday,Yes
17/07/2018,1955,8,25.8,69,0.8,969,19.6,1.06,0,0,Summer,No Holiday,Yes
17/07/2018,1031,9,27.5,60,2.2,1252,19,1.59,0,0,Summer,No Holiday,Yes
17/07/2018,719,10,29.2,55,1.6,1404,19.2,2.36,0,0,Summer,No Holiday,Yes
17/07/2018,797,11,30.4,53,1.8,1359,19.7,2.74,0,0,Summer,No Holiday,Yes
17/07/2018,803,12,30.8,57,2.3,940,21.2,2.52,0,0,Summer,No Holiday,Yes
17/07/2018,763,13,31.1,53,3.2,1162,20.3,2.63,0,0,Summer,No Holiday,Yes
17/07/2018,786,14,31.8,49,3.5,1429,19.7,2.93,0,0,Summer,No Holiday,Yes
17/07/2018,878,15,31.9,51,3.3,1465,20.4,3.01,0,0,Summer,No Holiday,Yes
17/07/2018,1062,16,32,51,2.4,1402,20.5,2.55,0,0,Summer,No Holiday,Yes
17/07/2018,1591,17,31.8,52,2.4,1438,20.7,1.93,0,0,Summer,No Holiday,Yes
17/07/2018,2770,18,31.3,55,2.5,1550,21.1,1.2,0,0,Summer,No Holiday,Yes
17/07/2018,2326,19,30.6,57,1.4,1529,21.1,0.58,0,0,Summer,No Holiday,Yes
17/07/2018,2174,20,28.9,64,1.7,1567,21.3,0.1,0,0,Summer,No Holiday,Yes
17/07/2018,2273,21,27.9,69,1.9,1194,21.6,0,0,0,Summer,No Holiday,Yes
17/07/2018,1940,22,27.2,70,1.9,1110,21.2,0,0,0,Summer,No Holiday,Yes
17/07/2018,1340,23,26.6,76,1.6,936,22,0,0,0,Summer,No Holiday,Yes
18/07/2018,1002,0,26.2,79,0.7,850,22.2,0,0,0,Summer,No Holiday,Yes
18/07/2018,741,1,25.7,80,0.2,805,21.9,0,0,0,Summer,No Holiday,Yes
18/07/2018,526,2,25.2,82,0.4,791,21.9,0,0,0,Summer,No Holiday,Yes
18/07/2018,381,3,24.7,84,0.7,694,21.8,0,0,0,Summer,No Holiday,Yes
18/07/2018,266,4,24.3,83,0.7,621,21.2,0,0,0,Summer,No Holiday,Yes
18/07/2018,327,5,23.9,83,0.4,780,20.8,0,0,0,Summer,No Holiday,Yes
18/07/2018,695,6,23.7,83,0.1,713,20.6,0.03,0,0,Summer,No Holiday,Yes
18/07/2018,1308,7,24.2,74,0.7,656,19.2,0.35,0,0,Summer,No Holiday,Yes
18/07/2018,1944,8,25.8,71,0.4,760,20.1,0.93,0,0,Summer,No Holiday,Yes
18/07/2018,982,9,27.2,59,0.4,948,18.4,1.18,0,0,Summer,No Holiday,Yes
18/07/2018,722,10,28.9,61,1.5,941,20.6,2.04,0,0,Summer,No Holiday,Yes
18/07/2018,701,11,30.2,53,2.2,1143,19.5,2.77,0,0,Summer,No Holiday,Yes
18/07/2018,780,12,31.2,51,2,1101,19.8,2.96,0,0,Summer,No Holiday,Yes
18/07/2018,778,13,32.1,51,2.3,776,20.6,2.96,0,0,Summer,No Holiday,Yes
18/07/2018,762,14,32.7,49,1.5,765,20.5,2.62,0,0,Summer,No Holiday,Yes
18/07/2018,776,15,32.9,46,2.5,1248,19.7,2.9,0,0,Summer,No Holiday,Yes
18/07/2018,912,16,33.1,42,2.9,1712,18.4,2.52,0,0,Summer,No Holiday,Yes
18/07/2018,1596,17,32.6,46,2.8,1560,19.4,1.95,0,0,Summer,No Holiday,Yes
18/07/2018,2692,18,32,50,2.6,1374,20.2,1.25,0,0,Summer,No Holiday,Yes
18/07/2018,2281,19,30.6,54,2.8,1531,20.2,0.59,0,0,Summer,No Holiday,Yes
18/07/2018,2202,20,28.8,66,1.9,1209,21.8,0.09,0,0,Summer,No Holiday,Yes
18/07/2018,2188,21,28,69,1.8,1140,21.7,0,0,0,Summer,No Holiday,Yes
18/07/2018,1980,22,27.2,73,1.5,1005,21.9,0,0,0,Summer,No Holiday,Yes
18/07/2018,1354,23,26.4,76,0.6,959,21.8,0,0,0,Summer,No Holiday,Yes
19/07/2018,1068,0,25.9,76,1.3,984,21.3,0,0,0,Summer,No Holiday,Yes
19/07/2018,824,1,25.4,79,0.8,924,21.4,0,0,0,Summer,No Holiday,Yes
19/07/2018,591,2,24.8,80,1.5,888,21.1,0,0,0,Summer,No Holiday,Yes
19/07/2018,393,3,24.4,85,0.6,678,21.7,0,0,0,Summer,No Holiday,Yes
19/07/2018,231,4,24,87,0.9,582,21.6,0,0,0,Summer,No Holiday,Yes
19/07/2018,329,5,23.6,88,0.2,604,21.4,0,0,0,Summer,No Holiday,Yes
19/07/2018,672,6,23.3,83,0.2,875,20.2,0.02,0,0,Summer,No Holiday,Yes
19/07/2018,1315,7,23.6,75,0.9,856,18.9,0.36,0,0,Summer,No Holiday,Yes
19/07/2018,1993,8,25.5,65,0.9,833,18.4,1.1,0,0,Summer,No Holiday,Yes
19/07/2018,985,9,27.6,62,1.5,1043,19.6,1.76,0,0,Summer,No Holiday,Yes
19/07/2018,695,10,29.4,56,2.2,1153,19.7,2.38,0,0,Summer,No Holiday,Yes
19/07/2018,687,11,30.7,48,1.6,1705,18.4,2.92,0,0,Summer,No Holiday,Yes
19/07/2018,828,12,31.7,42,2.6,1868,17.2,3.23,0,0,Summer,No Holiday,Yes
19/07/2018,798,13,32.6,47,2.7,1641,19.8,3.36,0,0,Summer,No Holiday,Yes
19/07/2018,722,14,33.1,47,2.5,1785,20.2,3.26,0,0,Summer,No Holiday,Yes
19/07/2018,827,15,33.7,41,2.5,1924,18.6,3.04,0,0,Summer,No Holiday,Yes
19/07/2018,1017,16,33.7,43,2.7,1890,19.3,2.55,0,0,Summer,No Holiday,Yes
19/07/2018,1536,17,34,44,2.3,1891,20,1.95,0,0,Summer,No Holiday,Yes
19/07/2018,2640,18,33,51,2.4,1566,21.5,1.23,0,0,Summer,No Holiday,Yes
19/07/2018,2245,19,31.6,58,2.3,1556,22.3,0.56,0,0,Summer,No Holiday,Yes
19/07/2018,2114,20,29.8,62,2.9,1931,21.7,0.08,0,0,Summer,No Holiday,Yes
19/07/2018,2122,21,28.8,69,2.4,1619,22.5,0,0,0,Summer,No Holiday,Yes
19/07/2018,1870,22,28,76,1.5,1542,23.3,0,0,0,Summer,No Holiday,Yes
19/07/2018,1318,23,27.2,78,1.9,1601,23,0,0,0,Summer,No Holiday,Yes
20/07/2018,1041,0,26.7,80,1.4,1465,22.9,0,0,0,Summer,No Holiday,Yes
20/07/2018,773,1,26.1,81,1.6,1409,22.5,0,0,0,Summer,No Holiday,Yes
20/07/2018,557,2,25.7,84,0.1,1293,22.7,0,0,0,Summer,No Holiday,Yes
20/07/2018,428,3,25.4,84,0.9,1174,22.4,0,0,0,Summer,No Holiday,Yes
20/07/2018,267,4,25.1,83,0,1253,22,0,0,0,Summer,No Holiday,Yes
20/07/2018,327,5,24.9,83,0.3,1207,21.8,0,0,0,Summer,No Holiday,Yes
20/07/2018,672,6,24.6,82,0.2,1157,21.3,0.02,0,0,Summer,No Holiday,Yes
20/07/2018,1251,7,25.2,75,0.6,1056,20.4,0.34,0,0,Summer,No Holiday,Yes
20/07/2018,1896,8,26.6,70,1.3,1062,20.6,1.01,0,0,Summer,No Holiday,Yes
20/07/2018,1029,9,28.4,65,1.2,806,21.1,1.69,0,0,Summer,No Holiday,Yes
20/07/2018,641,10,29.8,59,1.2,973,20.9,2.32,0,0,Summer,No Holiday,Yes
