Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Parental_Education_Level,Gender,Exam_Score
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,86
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,99
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,88
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,58
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,78
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,77
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,58
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,87
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,87
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,57
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,88
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,58
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,82
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,94
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
